x,y,z,Bz
0.012575758,-0.013484848,0.001,-0.006557131
0.012878788,-0.013484848,0.001,-0.006776819
0.013181818,-0.013484848,0.001,-0.006943833
0.013484848,-0.013484848,0.001,-0.007061978
0.013787879,-0.013484848,0.001,-0.00713544
0.014090909,-0.013484848,0.001,-0.007168566
0.014393939,-0.013484848,0.001,-0.0071657
0.01469697,-0.013484848,0.001,-0.007131065
0.015,-0.013484848,0.001,-0.007068678
-0.015,-0.013181818,0.001,0.007105114
-0.01469697,-0.013181818,0.001,0.007148902
-0.014393939,-0.013181818,0.001,0.007159822
-0.014090909,-0.013181818,0.001,0.007132884
-0.013787879,-0.013181818,0.001,0.007062755
-0.013484848,-0.013181818,0.001,0.006943833
-0.013181818,-0.013181818,0.001,0.006770381
-0.012878788,-0.013181818,0.001,0.00653671
-0.012575758,-0.013181818,0.001,0.006237469
-0.012272727,-0.013181818,0.001,0.005868013
-0.011969697,-0.013181818,0.001,0.00542489
-0.011666667,-0.013181818,0.001,0.004906411
-0.011363636,-0.013181818,0.001,0.004313276
-0.011060606,-0.013181818,0.001,0.003649142
-0.010757576,-0.013181818,0.001,0.002921028
-0.010454545,-0.013181818,0.001,0.002139375
-0.010151515,-0.013181818,0.001,0.001317658
-0.009848485,-0.013181818,0.001,0.000471491
-0.009545455,-0.013181818,0.001,-0.000382639
-0.009242424,-0.013181818,0.001,-0.001228795
-0.008939394,-0.013181818,0.001,-0.002052855
-0.008636364,-0.013181818,0.001,-0.002843392
-0.008333333,-0.013181818,0.001,-0.003592052
-0.008030303,-0.013181818,0.001,-0.004293469
-0.007727273,-0.013181818,0.001,-0.004944841
-0.007424242,-0.013181818,0.001,-0.005545328
-0.007121212,-0.013181818,0.001,-0.006095392
-0.006818182,-0.013181818,0.001,-0.006596189
-0.006515152,-0.013181818,0.001,-0.007049044
-0.006212121,-0.013181818,0.001,-0.007455025
-0.005909091,-0.013181818,0.001,-0.007814619
-0.005606061,-0.013181818,0.001,-0.00812749
-0.00530303,-0.013181818,0.001,-0.008392306
-0.005,-0.013181818,0.001,-0.008606623
-0.00469697,-0.013181818,0.001,-0.008766819
-0.004393939,-0.013181818,0.001,-0.008868072
-0.004090909,-0.013181818,0.001,-0.008904394
-0.003787879,-0.013181818,0.001,-0.00886872
-0.003484848,-0.013181818,0.001,-0.00875308
-0.003181818,-0.013181818,0.001,-0.00854887
-0.002878788,-0.013181818,0.001,-0.00824726
-0.002575758,-0.013181818,0.001,-0.007839769
-0.002272727,-0.013181818,0.001,-0.007319032
-0.001969697,-0.013181818,0.001,-0.006679783
-0.001666667,-0.013181818,0.001,-0.005920012
-0.001363636,-0.013181818,0.001,-0.005042206
-0.001060606,-0.013181818,0.001,-0.004054515
-0.000757576,-0.013181818,0.001,-0.002971535
-0.000454545,-0.013181818,0.001,-0.001814448
-0.000151515,-0.013181818,0.001,-0.000610213
0.000151515,-0.013181818,0.001,0.000610213
0.000454545,-0.013181818,0.001,0.001814448
0.000757576,-0.013181818,0.001,0.002971535
0.001060606,-0.013181818,0.001,0.004054515
0.001363636,-0.013181818,0.001,0.005042206
0.001666667,-0.013181818,0.001,0.005920012
0.001969697,-0.013181818,0.001,0.006679783
0.002272727,-0.013181818,0.001,0.007319032
0.002575758,-0.013181818,0.001,0.007839769
0.002878788,-0.013181818,0.001,0.00824726
0.003181818,-0.013181818,0.001,0.00854887
0.003484848,-0.013181818,0.001,0.00875308
0.003787879,-0.013181818,0.001,0.00886872
0.004090909,-0.013181818,0.001,0.008904394
0.004393939,-0.013181818,0.001,0.008868072
0.00469697,-0.013181818,0.001,0.008766819
0.005,-0.013181818,0.001,0.008606623
0.00530303,-0.013181818,0.001,0.008392306
0.005606061,-0.013181818,0.001,0.00812749
0.005909091,-0.013181818,0.001,0.007814619
0.006212121,-0.013181818,0.001,0.007455025
0.006515152,-0.013181818,0.001,0.007049044
0.006818182,-0.013181818,0.001,0.006596189
0.007121212,-0.013181818,0.001,0.006095392
0.007424242,-0.013181818,0.001,0.005545328
0.007727273,-0.013181818,0.001,0.004944841
0.008030303,-0.013181818,0.001,0.004293469
0.008333333,-0.013181818,0.001,0.003592052
0.008636364,-0.013181818,0.001,0.002843392
0.008939394,-0.013181818,0.001,0.002052855
0.009242424,-0.013181818,0.001,0.001228795
0.009545455,-0.013181818,0.001,0.000382639
0.009848485,-0.013181818,0.001,-0.000471491
0.010151515,-0.013181818,0.001,-0.001317658
0.010454545,-0.013181818,0.001,-0.002139375
0.010757576,-0.013181818,0.001,-0.002921028
0.011060606,-0.013181818,0.001,-0.003649142
0.011363636,-0.013181818,0.001,-0.004313276
0.011666667,-0.013181818,0.001,-0.004906411
0.011969697,-0.013181818,0.001,-0.00542489
0.012272727,-0.013181818,0.001,-0.005868013
0.012575758,-0.013181818,0.001,-0.006237469
0.012878788,-0.013181818,0.001,-0.00653671
0.013181818,-0.013181818,0.001,-0.006770381
0.013484848,-0.013181818,0.001,-0.006943833
0.013787879,-0.013181818,0.001,-0.007062755
0.014090909,-0.013181818,0.001,-0.007132884
0.014393939,-0.013181818,0.001,-0.007159822
0.01469697,-0.013181818,0.001,-0.007148902
0.015,-0.013181818,0.001,-0.007105114
-0.015,-0.012878788,0.001,0.007122115
-0.01469697,-0.012878788,0.001,0.007143812
-0.014393939,-0.012878788,0.001,0.007126618
-0.014090909,-0.012878788,0.001,0.007064318
-0.013787879,-0.012878788,0.001,0.00695014
-0.013484848,-0.012878788,0.001,0.006776819
-0.013181818,-0.012878788,0.001,0.00653671
-0.012878788,-0.012878788,0.001,0.006222002
-0.012575758,-0.012878788,0.001,0.005825043
-0.012272727,-0.012878788,0.001,0.005338835
-0.011969697,-0.012878788,0.001,0.004757702
-0.011666667,-0.012878788,0.001,0.004078162
-0.011363636,-0.012878788,0.001,0.003299947
-0.011060606,-0.012878788,0.001,0.002427042
-0.010757576,-0.012878788,0.001,0.001468531
-0.010454545,-0.012878788,0.001,0.000438933
-0.010151515,-0.012878788,0.001,-0.000642267
-0.009848485,-0.012878788,0.001,-0.001752015
-0.009545455,-0.012878788,0.001,-0.002865846
-0.009242424,-0.012878788,0.001,-0.003960348
-0.008939394,-0.012878788,0.001,-0.005015314
-0.008636364,-0.012878788,0.001,-0.006015128
-0.008333333,-0.012878788,0.001,-0.006949212
-0.008030303,-0.012878788,0.001,-0.00781167
-0.007727273,-0.012878788,0.001,-0.008600406
-0.007424242,-0.012878788,0.001,-0.00931605
-0.007121212,-0.012878788,0.001,-0.009960892
-0.006818182,-0.012878788,0.001,-0.010537961
-0.006515152,-0.012878788,0.001,-0.011050292
-0.006212121,-0.012878788,0.001,-0.011500374
-0.005909091,-0.012878788,0.001,-0.011889748
-0.005606061,-0.012878788,0.001,-0.012218726
-0.00530303,-0.012878788,0.001,-0.012486191
-0.005,-0.012878788,0.001,-0.012689463
-0.00469697,-0.012878788,0.001,-0.012824218
-0.004393939,-0.012878788,0.001,-0.012884438
-0.004090909,-0.012878788,0.001,-0.012862425
-0.003787879,-0.012878788,0.001,-0.012748861
-0.003484848,-0.012878788,0.001,-0.012532959
-0.003181818,-0.012878788,0.001,-0.01220274
-0.002878788,-0.012878788,0.001,-0.01174548
-0.002575758,-0.012878788,0.001,-0.011148401
-0.002272727,-0.012878788,0.001,-0.010399669
-0.001969697,-0.012878788,0.001,-0.009489772
-0.001666667,-0.012878788,0.001,-0.008413265
-0.001363636,-0.012878788,0.001,-0.007170823
-0.001060606,-0.012878788,0.001,-0.005771335
-0.000757576,-0.012878788,0.001,-0.004233588
-0.000454545,-0.012878788,0.001,-0.002586935
-0.000151515,-0.012878788,0.001,-0.000870356
0.000151515,-0.012878788,0.001,0.000870356
0.000454545,-0.012878788,0.001,0.002586935
0.000757576,-0.012878788,0.001,0.004233588
0.001060606,-0.012878788,0.001,0.005771335
0.001363636,-0.012878788,0.001,0.007170823
0.001666667,-0.012878788,0.001,0.008413265
0.001969697,-0.012878788,0.001,0.009489772
0.002272727,-0.012878788,0.001,0.010399669
0.002575758,-0.012878788,0.001,0.011148401
0.002878788,-0.012878788,0.001,0.01174548
0.003181818,-0.012878788,0.001,0.01220274
0.003484848,-0.012878788,0.001,0.012532959
0.003787879,-0.012878788,0.001,0.012748861
0.004090909,-0.012878788,0.001,0.012862425
0.004393939,-0.012878788,0.001,0.012884438
0.00469697,-0.012878788,0.001,0.012824218
0.005,-0.012878788,0.001,0.012689463
0.00530303,-0.012878788,0.001,0.012486191
0.005606061,-0.012878788,0.001,0.012218726
0.005909091,-0.012878788,0.001,0.011889748
0.006212121,-0.012878788,0.001,0.011500374
0.006515152,-0.012878788,0.001,0.011050292
0.006818182,-0.012878788,0.001,0.010537961
0.007121212,-0.012878788,0.001,0.009960892
0.007424242,-0.012878788,0.001,0.00931605
0.007727273,-0.012878788,0.001,0.008600406
0.008030303,-0.012878788,0.001,0.00781167
0.008333333,-0.012878788,0.001,0.006949212
0.008636364,-0.012878788,0.001,0.006015128
0.008939394,-0.012878788,0.001,0.005015314
0.009242424,-0.012878788,0.001,0.003960348
0.009545455,-0.012878788,0.001,0.002865846
0.009848485,-0.012878788,0.001,0.001752015
0.010151515,-0.012878788,0.001,0.000642267
0.010454545,-0.012878788,0.001,-0.000438933
0.010757576,-0.012878788,0.001,-0.001468531
0.011060606,-0.012878788,0.001,-0.002427042
0.011363636,-0.012878788,0.001,-0.003299947
0.011666667,-0.012878788,0.001,-0.004078162
0.011969697,-0.012878788,0.001,-0.004757702
0.012272727,-0.012878788,0.001,-0.005338835
0.012575758,-0.012878788,0.001,-0.005825043
0.012878788,-0.012878788,0.001,-0.006222002
0.013181818,-0.012878788,0.001,-0.00653671
0.013484848,-0.012878788,0.001,-0.006776819
0.013787879,-0.012878788,0.001,-0.00695014
0.014090909,-0.012878788,0.001,-0.007064318
0.014393939,-0.012878788,0.001,-0.007126618
0.01469697,-0.012878788,0.001,-0.007143812
0.015,-0.012878788,0.001,-0.007122115
-0.015,-0.012575758,0.001,0.007118608
-0.01469697,-0.012575758,0.001,0.007114511
-0.014393939,-0.012575758,0.001,0.007064491
-0.014090909,-0.012575758,0.001,0.0069608
-0.013787879,-0.012575758,0.001,0.006794833
-0.013484848,-0.012575758,0.001,0.006557131
-0.013181818,-0.012575758,0.001,0.006237469
-0.012878788,-0.012575758,0.001,0.005825043
-0.012575758,-0.012575758,0.001,0.005308827
-0.012272727,-0.012575758,0.001,0.004678161
-0.011969697,-0.012575758,0.001,0.003923664
-0.011666667,-0.012575758,0.001,0.003038507
-0.011363636,-0.012575758,0.001,0.002020069
-0.011060606,-0.012575758,0.001,0.000871813
-0.010757576,-0.012575758,0.001,-0.000394972
-0.010454545,-0.012575758,0.001,-0.001760153
-0.010151515,-0.012575758,0.001,-0.003195151
-0.009848485,-0.012575758,0.001,-0.004665147
-0.009545455,-0.012575758,0.001,-0.006132902
-0.009242424,-0.012575758,0.001,-0.007563201
-0.008939394,-0.012575758,0.001,-0.008926663
-0.008636364,-0.012575758,0.001,-0.010201934
-0.008333333,-0.012575758,0.001,-0.011376061
-0.008030303,-0.012575758,0.001,-0.012443445
-0.007727273,-0.012575758,0.001,-0.013404059
-0.007424242,-0.012575758,0.001,-0.014261523
-0.007121212,-0.012575758,0.001,-0.015021393
-0.006818182,-0.012575758,0.001,-0.015689816
-0.006515152,-0.012575758,0.001,-0.016272548
-0.006212121,-0.012575758,0.001,-0.016774268
-0.005909091,-0.012575758,0.001,-0.017198129
-0.005606061,-0.012575758,0.001,-0.017545454
-0.00530303,-0.012575758,0.001,-0.017815534
-0.005,-0.012575758,0.001,-0.01800549
-0.00469697,-0.012575758,0.001,-0.018110171
-0.004393939,-0.012575758,0.001,-0.018122079
-0.004090909,-0.012575758,0.001,-0.018031327
-0.003787879,-0.012575758,0.001,-0.017825644
-0.003484848,-0.012575758,0.001,-0.017490461
-0.003181818,-0.012575758,0.001,-0.017009126
-0.002878788,-0.012575758,0.001,-0.016363338
-0.002575758,-0.012575758,0.001,-0.015533897
-0.002272727,-0.012575758,0.001,-0.014501925
-0.001969697,-0.012575758,0.001,-0.01325071
-0.001666667,-0.012575758,0.001,-0.011768287
-0.001363636,-0.012575758,0.001,-0.010050758
-0.001060606,-0.012575758,0.001,-0.008106058
-0.000757576,-0.012575758,0.001,-0.005957447
-0.000454545,-0.012575758,0.001,-0.003645528
-0.000151515,-0.012575758,0.001,-0.001227466
0.000151515,-0.012575758,0.001,0.001227466
0.000454545,-0.012575758,0.001,0.003645528
0.000757576,-0.012575758,0.001,0.005957447
0.001060606,-0.012575758,0.001,0.008106058
0.001363636,-0.012575758,0.001,0.010050758
0.001666667,-0.012575758,0.001,0.011768287
0.001969697,-0.012575758,0.001,0.01325071
0.002272727,-0.012575758,0.001,0.014501925
0.002575758,-0.012575758,0.001,0.015533897
0.002878788,-0.012575758,0.001,0.016363338
0.003181818,-0.012575758,0.001,0.017009126
0.003484848,-0.012575758,0.001,0.017490461
0.003787879,-0.012575758,0.001,0.017825644
0.004090909,-0.012575758,0.001,0.018031327
0.004393939,-0.012575758,0.001,0.018122079
0.00469697,-0.012575758,0.001,0.018110171
0.005,-0.012575758,0.001,0.01800549
0.00530303,-0.012575758,0.001,0.017815534
0.005606061,-0.012575758,0.001,0.017545454
0.005909091,-0.012575758,0.001,0.017198129
0.006212121,-0.012575758,0.001,0.016774268
0.006515152,-0.012575758,0.001,0.016272548
0.006818182,-0.012575758,0.001,0.015689816
0.007121212,-0.012575758,0.001,0.015021393
0.007424242,-0.012575758,0.001,0.014261523
0.007727273,-0.012575758,0.001,0.013404059
0.008030303,-0.012575758,0.001,0.012443445
0.008333333,-0.012575758,0.001,0.011376061
0.008636364,-0.012575758,0.001,0.010201934
0.008939394,-0.012575758,0.001,0.008926663
0.009242424,-0.012575758,0.001,0.007563201
0.009545455,-0.012575758,0.001,0.006132902
0.009848485,-0.012575758,0.001,0.004665147
0.010151515,-0.012575758,0.001,0.003195151
0.010454545,-0.012575758,0.001,0.001760153
0.010757576,-0.012575758,0.001,0.000394972
0.011060606,-0.012575758,0.001,-0.000871813
0.011363636,-0.012575758,0.001,-0.002020069
0.011666667,-0.012575758,0.001,-0.003038507
0.011969697,-0.012575758,0.001,-0.003923664
0.012272727,-0.012575758,0.001,-0.004678161
0.012575758,-0.012575758,0.001,-0.005308827
0.012878788,-0.012575758,0.001,-0.005825043
0.013181818,-0.012575758,0.001,-0.006237469
0.013484848,-0.012575758,0.001,-0.006557131
0.013787879,-0.012575758,0.001,-0.006794833
0.014090909,-0.012575758,0.001,-0.0069608
0.014393939,-0.012575758,0.001,-0.007064491
0.01469697,-0.012575758,0.001,-0.007114511
0.015,-0.012575758,0.001,-0.007118608
-0.015,-0.012272727,0.001,0.007093763
-0.01469697,-0.012272727,0.001,0.007060022
-0.014393939,-0.012272727,0.001,0.006972227
-0.014090909,-0.012272727,0.001,0.006820744
-0.013787879,-0.012272727,0.001,0.006594644
-0.013484848,-0.012272727,0.001,0.006281628
-0.013181818,-0.012272727,0.001,0.005868013
-0.012878788,-0.012272727,0.001,0.005338835
-0.012575758,-0.012272727,0.001,0.004678161
-0.012272727,-0.012272727,0.001,0.003869725
-0.011969697,-0.012272727,0.001,0.002898054
-0.011666667,-0.012272727,0.001,0.001750273
-0.011363636,-0.012272727,0.001,0.000418705
-0.011060606,-0.012272727,0.001,-0.0010958
-0.010757576,-0.012272727,0.001,-0.002780315
-0.010454545,-0.012272727,0.001,-0.004607181
-0.010151515,-0.012272727,0.001,-0.006533786
-0.009848485,-0.012272727,0.001,-0.008506054
-0.009545455,-0.012272727,0.001,-0.010465449
-0.009242424,-0.012272727,0.001,-0.012357454
-0.008939394,-0.012272727,0.001,-0.014138571
-0.008636364,-0.012272727,0.001,-0.015779786
-0.008333333,-0.012272727,0.001,-0.017266325
-0.008030303,-0.012272727,0.001,-0.018594957
-0.007727273,-0.012272727,0.001,-0.0197704
-0.007424242,-0.012272727,0.001,-0.020801932
-0.007121212,-0.012272727,0.001,-0.021700714
-0.006818182,-0.012272727,0.001,-0.022477905
-0.006515152,-0.012272727,0.001,-0.023143434
-0.006212121,-0.012272727,0.001,-0.023705242
-0.005909091,-0.012272727,0.001,-0.024168839
-0.005606061,-0.012272727,0.001,-0.024537044
-0.00530303,-0.012272727,0.001,-0.024809816
-0.005,-0.012272727,0.001,-0.024984139
-0.00469697,-0.012272727,0.001,-0.025053903
-0.004393939,-0.012272727,0.001,-0.025009793
-0.004090909,-0.012272727,0.001,-0.024839166
-0.003787879,-0.012272727,0.001,-0.024525944
-0.003484848,-0.012272727,0.001,-0.024050553
-0.003181818,-0.012272727,0.001,-0.023389983
-0.002878788,-0.012272727,0.001,-0.022518065
-0.002575758,-0.012272727,0.001,-0.021406156
-0.002272727,-0.012272727,0.001,-0.02002446
-0.001969697,-0.012272727,0.001,-0.018344325
-0.001666667,-0.012272727,0.001,-0.016341877
-0.001363636,-0.012272727,0.001,-0.014003251
-0.001060606,-0.012272727,0.001,-0.011331257
-0.000757576,-0.012272727,0.001,-0.008352489
-0.000454545,-0.012272727,0.001,-0.00512264
-0.000151515,-0.012272727,0.001,-0.001726921
0.000151515,-0.012272727,0.001,0.001726921
0.000454545,-0.012272727,0.001,0.00512264
0.000757576,-0.012272727,0.001,0.008352489
0.001060606,-0.012272727,0.001,0.011331257
0.001363636,-0.012272727,0.001,0.014003251
0.001666667,-0.012272727,0.001,0.016341877
0.001969697,-0.012272727,0.001,0.018344325
0.002272727,-0.012272727,0.001,0.02002446
0.002575758,-0.012272727,0.001,0.021406156
0.002878788,-0.012272727,0.001,0.022518065
0.003181818,-0.012272727,0.001,0.023389983
0.003484848,-0.012272727,0.001,0.024050553
0.003787879,-0.012272727,0.001,0.024525944
0.004090909,-0.012272727,0.001,0.024839166
0.004393939,-0.012272727,0.001,0.025009793
0.00469697,-0.012272727,0.001,0.025053903
0.005,-0.012272727,0.001,0.024984139
0.00530303,-0.012272727,0.001,0.024809816
0.005606061,-0.012272727,0.001,0.024537044
0.005909091,-0.012272727,0.001,0.024168839
0.006212121,-0.012272727,0.001,0.023705242
0.006515152,-0.012272727,0.001,0.023143434
0.006818182,-0.012272727,0.001,0.022477905
0.007121212,-0.012272727,0.001,0.021700714
0.007424242,-0.012272727,0.001,0.020801932
0.007727273,-0.012272727,0.001,0.0197704
0.008030303,-0.012272727,0.001,0.018594957
0.008333333,-0.012272727,0.001,0.017266325
0.008636364,-0.012272727,0.001,0.015779786
0.008939394,-0.012272727,0.001,0.014138571
0.009242424,-0.012272727,0.001,0.012357454
0.009545455,-0.012272727,0.001,0.010465449
0.009848485,-0.012272727,0.001,0.008506054
0.010151515,-0.012272727,0.001,0.006533786
0.010454545,-0.012272727,0.001,0.004607181
0.010757576,-0.012272727,0.001,0.002780315
0.011060606,-0.012272727,0.001,0.0010958
0.011363636,-0.012272727,0.001,-0.000418705
0.011666667,-0.012272727,0.001,-0.001750273
0.011969697,-0.012272727,0.001,-0.002898054
0.012272727,-0.012272727,0.001,-0.003869725
0.012575758,-0.012272727,0.001,-0.004678161
0.012878788,-0.012272727,0.001,-0.005338835
0.013181818,-0.012272727,0.001,-0.005868013
0.013484848,-0.012272727,0.001,-0.006281628
0.013787879,-0.012272727,0.001,-0.006594644
0.014090909,-0.012272727,0.001,-0.006820744
0.014393939,-0.012272727,0.001,-0.006972227
0.01469697,-0.012272727,0.001,-0.007060022
0.015,-0.012272727,0.001,-0.007093763
-0.015,-0.011969697,0.001,0.007047045
-0.01469697,-0.011969697,0.001,0.006979749
-0.014393939,-0.011969697,0.001,0.00684911
-0.014090909,-0.011969697,0.001,0.006643196
-0.013787879,-0.011969697,0.001,0.006348192
-0.013484848,-0.011969697,0.001,0.00594817
-0.013181818,-0.011969697,0.001,0.00542489
-0.012878788,-0.011969697,0.001,0.004757702
-0.012575758,-0.011969697,0.001,0.003923664
-0.012272727,-0.011969697,0.001,0.002898054
-0.011969697,-0.011969697,0.001,0.001655589
-0.011666667,-0.011969697,0.001,0.000172749
-0.011363636,-0.011969697,0.001,-0.001568322
-0.011060606,-0.011969697,0.001,-0.003574092
-0.010757576,-0.011969697,0.001,-0.005832549
-0.010454545,-0.011969697,0.001,-0.008306651
-0.010151515,-0.011969697,0.001,-0.010931827
-0.009848485,-0.011969697,0.001,-0.013621207
-0.009545455,-0.011969697,0.001,-0.016279107
-0.009242424,-0.011969697,0.001,-0.018818173
-0.008939394,-0.011969697,0.001,-0.021172856
-0.008636364,-0.011969697,0.001,-0.023304614
-0.008333333,-0.011969697,0.001,-0.025199392
-0.008030303,-0.011969697,0.001,-0.026861014
-0.007727273,-0.011969697,0.001,-0.028304044
-0.007424242,-0.011969697,0.001,-0.029547978
-0.007121212,-0.011969697,0.001,-0.030613263
-0.006818182,-0.011969697,0.001,-0.031518858
-0.006515152,-0.011969697,0.001,-0.032280896
-0.006212121,-0.011969697,0.001,-0.032912007
-0.005909091,-0.011969697,0.001,-0.033421026
-0.005606061,-0.011969697,0.001,-0.033812878
-0.00530303,-0.011969697,0.001,-0.034088524
-0.005,-0.011969697,0.001,-0.034244897
-0.00469697,-0.011969697,0.001,-0.034274795
-0.004393939,-0.011969697,0.001,-0.034166711
-0.004090909,-0.011969697,0.001,-0.033904587
-0.003787879,-0.011969697,0.001,-0.033467522
-0.003484848,-0.011969697,0.001,-0.032829453
-0.003181818,-0.011969697,0.001,-0.031958875
-0.002878788,-0.011969697,0.001,-0.030818753
-0.002575758,-0.011969697,0.001,-0.029366828
-0.002272727,-0.011969697,0.001,-0.027556719
-0.001969697,-0.011969697,0.001,-0.02534041
-0.001666667,-0.011969697,0.001,-0.022672943
-0.001363636,-0.011969697,0.001,-0.019520246
-0.001060606,-0.011969697,0.001,-0.015870601
-0.000757576,-0.011969697,0.001,-0.011748842
-0.000454545,-0.011969697,0.001,-0.007229455
-0.000151515,-0.011969697,0.001,-0.002441559
