x,y,z,fy
0.012878788,-0.013484848,0.001,-0.034601211
0.013181818,-0.013484848,0.001,-0.03167775
0.013484848,-0.013484848,0.001,-0.02897225
0.013787879,-0.013484848,0.001,-0.026475977
0.014090909,-0.013484848,0.001,-0.02417836
0.014393939,-0.013484848,0.001,-0.022067758
0.01469697,-0.013484848,0.001,-0.020132038
0.015,-0.013484848,0.001,-0.018358992
-0.015,-0.013181818,0.001,0.018754725
-0.01469697,-0.013181818,0.001,0.020629921
-0.014393939,-0.013181818,0.001,0.02268652
-0.014090909,-0.013181818,0.001,0.024939878
-0.013787879,-0.013181818,0.001,0.027405724
-0.013484848,-0.013181818,0.001,0.030099751
-0.013181818,-0.013181818,0.001,0.033037
-0.012878788,-0.013181818,0.001,0.036231009
-0.012575758,-0.013181818,0.001,0.039692635
-0.012272727,-0.013181818,0.001,0.043428535
-0.011969697,-0.013181818,0.001,0.047439281
-0.011666667,-0.013181818,0.001,0.051717186
-0.011363636,-0.013181818,0.001,0.056244026
-0.011060606,-0.013181818,0.001,0.060989006
-0.010757576,-0.013181818,0.001,0.065907465
-0.010454545,-0.013181818,0.001,0.070940883
-0.010151515,-0.013181818,0.001,0.076018631
-0.009848485,-0.013181818,0.001,0.081061575
-0.009545455,-0.013181818,0.001,0.0859871
-0.009242424,-0.013181818,0.001,0.090714681
-0.008939394,-0.013181818,0.001,0.095170895
-0.008636364,-0.013181818,0.001,0.099293
-0.008333333,-0.013181818,0.001,0.103030655
-0.008030303,-0.013181818,0.001,0.106345878
-0.007727273,-0.013181818,0.001,0.109211692
-0.007424242,-0.013181818,0.001,0.111610028
-0.007121212,-0.013181818,0.001,0.113529366
-0.006818182,-0.013181818,0.001,0.114962483
-0.006515152,-0.013181818,0.001,0.115904476
-0.006212121,-0.013181818,0.001,0.116351148
-0.005909091,-0.013181818,0.001,0.116297756
-0.005606061,-0.013181818,0.001,0.115738073
-0.00530303,-0.013181818,0.001,0.114663738
-0.005,-0.013181818,0.001,0.113063833
-0.00469697,-0.013181818,0.001,0.110924683
-0.004393939,-0.013181818,0.001,0.108229858
-0.004090909,-0.013181818,0.001,0.104960401
-0.003787879,-0.013181818,0.001,0.101095317
-0.003484848,-0.013181818,0.001,0.096612382
-0.003181818,-0.013181818,0.001,0.091489372
-0.002878788,-0.013181818,0.001,0.085705798
-0.002575758,-0.013181818,0.001,0.079245271
-0.002272727,-0.013181818,0.001,0.072098566
-0.001969697,-0.013181818,0.001,0.064267413
-0.001666667,-0.013181818,0.001,0.055768856
-0.001363636,-0.013181818,0.001,0.046639811
-0.001060606,-0.013181818,0.001,0.036941135
-0.000757576,-0.013181818,0.001,0.026760204
-0.000454545,-0.013181818,0.001,0.016210882
-0.000151515,-0.013181818,0.001,0.00542998
0.000151515,-0.013181818,0.001,-0.00542998
0.000454545,-0.013181818,0.001,-0.016210882
0.000757576,-0.013181818,0.001,-0.026760204
0.001060606,-0.013181818,0.001,-0.036941135
0.001363636,-0.013181818,0.001,-0.046639811
0.001666667,-0.013181818,0.001,-0.055768856
0.001969697,-0.013181818,0.001,-0.064267413
0.002272727,-0.013181818,0.001,-0.072098566
0.002575758,-0.013181818,0.001,-0.079245271
0.002878788,-0.013181818,0.001,-0.085705798
0.003181818,-0.013181818,0.001,-0.091489372
0.003484848,-0.013181818,0.001,-0.096612382
0.003787879,-0.013181818,0.001,-0.101095317
0.004090909,-0.013181818,0.001,-0.104960401
0.004393939,-0.013181818,0.001,-0.108229858
0.00469697,-0.013181818,0.001,-0.110924683
0.005,-0.013181818,0.001,-0.113063833
0.00530303,-0.013181818,0.001,-0.114663738
0.005606061,-0.013181818,0.001,-0.115738073
0.005909091,-0.013181818,0.001,-0.116297756
0.006212121,-0.013181818,0.001,-0.116351148
0.006515152,-0.013181818,0.001,-0.115904476
0.006818182,-0.013181818,0.001,-0.114962483
0.007121212,-0.013181818,0.001,-0.113529366
0.007424242,-0.013181818,0.001,-0.111610028
0.007727273,-0.013181818,0.001,-0.109211692
0.008030303,-0.013181818,0.001,-0.106345878
0.008333333,-0.013181818,0.001,-0.103030655
0.008636364,-0.013181818,0.001,-0.099293
0.008939394,-0.013181818,0.001,-0.095170895
0.009242424,-0.013181818,0.001,-0.090714681
0.009545455,-0.013181818,0.001,-0.0859871
0.009848485,-0.013181818,0.001,-0.081061575
0.010151515,-0.013181818,0.001,-0.076018631
0.010454545,-0.013181818,0.001,-0.070940883
0.010757576,-0.013181818,0.001,-0.065907465
0.011060606,-0.013181818,0.001,-0.060989006
0.011363636,-0.013181818,0.001,-0.056244026
0.011666667,-0.013181818,0.001,-0.051717186
0.011969697,-0.013181818,0.001,-0.047439281
0.012272727,-0.013181818,0.001,-0.043428535
0.012575758,-0.013181818,0.001,-0.039692635
0.012878788,-0.013181818,0.001,-0.036231009
0.013181818,-0.013181818,0.001,-0.033037
0.013484848,-0.013181818,0.001,-0.030099751
0.013787879,-0.013181818,0.001,-0.027405724
0.014090909,-0.013181818,0.001,-0.024939878
0.014393939,-0.013181818,0.001,-0.02268652
0.01469697,-0.013181818,0.001,-0.020629921
0.015,-0.013181818,0.001,-0.018754725
-0.015,-0.012878788,0.001,0.019084052
-0.01469697,-0.012878788,0.001,0.021059195
-0.014393939,-0.012878788,0.001,0.023235499
-0.014090909,-0.012878788,0.001,0.025631961
-0.013787879,-0.012878788,0.001,0.028268574
-0.013484848,-0.012878788,0.001,0.031165965
-0.013181818,-0.012878788,0.001,0.034344806
-0.012878788,-0.012878788,0.001,0.03782491
-0.012575758,-0.012878788,0.001,0.0416239
-0.012272727,-0.012878788,0.001,0.045755348
-0.011969697,-0.012878788,0.001,0.050226312
-0.011666667,-0.012878788,0.001,0.055034268
-0.011363636,-0.012878788,0.001,0.060163636
-0.011060606,-0.012878788,0.001,0.06558233
-0.010757576,-0.012878788,0.001,0.071239131
-0.010454545,-0.012878788,0.001,0.077062884
-0.010151515,-0.012878788,0.001,0.082964475
-0.009848485,-0.012878788,0.001,0.088841968
-0.009545455,-0.012878788,0.001,0.09458832
-0.009242424,-0.012878788,0.001,0.100100086
-0.008939394,-0.012878788,0.001,0.105285116
-0.008636364,-0.012878788,0.001,0.110067664
-0.008333333,-0.012878788,0.001,0.114390322
-0.008030303,-0.012878788,0.001,0.118213154
-0.007727273,-0.012878788,0.001,0.121510993
-0.007424242,-0.012878788,0.001,0.124269905
-0.007121212,-0.012878788,0.001,0.126483603
-0.006818182,-0.012878788,0.001,0.128150264
-0.006515152,-0.012878788,0.001,0.129269928
-0.006212121,-0.012878788,0.001,0.129842496
-0.005909091,-0.012878788,0.001,0.129866248
-0.005606061,-0.012878788,0.001,0.129336785
-0.00530303,-0.012878788,0.001,0.128246303
-0.005,-0.012878788,0.001,0.126583121
-0.00469697,-0.012878788,0.001,0.124331425
-0.004393939,-0.012878788,0.001,0.121471204
-0.004090909,-0.012878788,0.001,0.117978402
-0.003787879,-0.012878788,0.001,0.113825329
-0.003484848,-0.012878788,0.001,0.108981416
-0.003181818,-0.012878788,0.001,0.103414446
-0.002878788,-0.012878788,0.001,0.097092421
-0.002575758,-0.012878788,0.001,0.089986276
-0.002272727,-0.012878788,0.001,0.082073641
-0.001969697,-0.012878788,0.001,0.073343816
-0.001666667,-0.012878788,0.001,0.063803924
-0.001363636,-0.012878788,0.001,0.053485892
-0.001060606,-0.012878788,0.001,0.042453339
-0.000757576,-0.012878788,0.001,0.030806833
-0.000454545,-0.012878788,0.001,0.018685478
-0.000151515,-0.012878788,0.001,0.00626293
0.000151515,-0.012878788,0.001,-0.00626293
0.000454545,-0.012878788,0.001,-0.018685478
0.000757576,-0.012878788,0.001,-0.030806833
0.001060606,-0.012878788,0.001,-0.042453339
0.001363636,-0.012878788,0.001,-0.053485892
0.001666667,-0.012878788,0.001,-0.063803924
0.001969697,-0.012878788,0.001,-0.073343816
0.002272727,-0.012878788,0.001,-0.082073641
0.002575758,-0.012878788,0.001,-0.089986276
0.002878788,-0.012878788,0.001,-0.097092421
0.003181818,-0.012878788,0.001,-0.103414446
0.003484848,-0.012878788,0.001,-0.108981416
0.003787879,-0.012878788,0.001,-0.113825329
0.004090909,-0.012878788,0.001,-0.117978402
0.004393939,-0.012878788,0.001,-0.121471204
0.00469697,-0.012878788,0.001,-0.124331425
0.005,-0.012878788,0.001,-0.126583121
0.00530303,-0.012878788,0.001,-0.128246303
0.005606061,-0.012878788,0.001,-0.129336785
0.005909091,-0.012878788,0.001,-0.129866248
0.006212121,-0.012878788,0.001,-0.129842496
0.006515152,-0.012878788,0.001,-0.129269928
0.006818182,-0.012878788,0.001,-0.128150264
0.007121212,-0.012878788,0.001,-0.126483603
0.007424242,-0.012878788,0.001,-0.124269905
0.007727273,-0.012878788,0.001,-0.121510993
0.008030303,-0.012878788,0.001,-0.118213154
0.008333333,-0.012878788,0.001,-0.114390322
0.008636364,-0.012878788,0.001,-0.110067664
0.008939394,-0.012878788,0.001,-0.105285116
0.009242424,-0.012878788,0.001,-0.100100086
0.009545455,-0.012878788,0.001,-0.09458832
0.009848485,-0.012878788,0.001,-0.088841968
0.010151515,-0.012878788,0.001,-0.082964475
0.010454545,-0.012878788,0.001,-0.077062884
0.010757576,-0.012878788,0.001,-0.071239131
0.011060606,-0.012878788,0.001,-0.06558233
0.011363636,-0.012878788,0.001,-0.060163636
0.011666667,-0.012878788,0.001,-0.055034268
0.011969697,-0.012878788,0.001,-0.050226312
0.012272727,-0.012878788,0.001,-0.045755348
0.012575758,-0.012878788,0.001,-0.0416239
0.012878788,-0.012878788,0.001,-0.03782491
0.013181818,-0.012878788,0.001,-0.034344806
0.013484848,-0.012878788,0.001,-0.031165965
0.013787879,-0.012878788,0.001,-0.028268574
0.014090909,-0.012878788,0.001,-0.025631961
0.014393939,-0.012878788,0.001,-0.023235499
0.01469697,-0.012878788,0.001,-0.021059195
0.015,-0.012878788,0.001,-0.019084052
-0.015,-0.012575758,0.001,0.019334257
-0.01469697,-0.012575758,0.001,0.02140505
-0.014393939,-0.012575758,0.001,0.023697473
-0.014090909,-0.012575758,0.001,0.026234652
-0.013787879,-0.012575758,0.001,0.029041522
-0.013484848,-0.012575758,0.001,0.032144593
-0.013181818,-0.012575758,0.001,0.035571466
-0.012878788,-0.012575758,0.001,0.039349975
-0.012575758,-0.012575758,0.001,0.043506788
-0.012272727,-0.012575758,0.001,0.04806526
-0.011969697,-0.012575758,0.001,0.05304234
-0.011666667,-0.012575758,0.001,0.058444387
-0.011363636,-0.012575758,0.001,0.064261975
-0.011060606,-0.012575758,0.001,0.070464182
-0.010757576,-0.012575758,0.001,0.076993528
-0.010454545,-0.012575758,0.001,0.083763338
-0.010151515,-0.012575758,0.001,0.090659517
-0.009848485,-0.012575758,0.001,0.09754792
-0.009545455,-0.012575758,0.001,0.104286536
-0.009242424,-0.012575758,0.001,0.110739592
-0.008939394,-0.012575758,0.001,0.116789725
-0.008636364,-0.012575758,0.001,0.122345306
-0.008333333,-0.012575758,0.001,0.127342164
-0.008030303,-0.012575758,0.001,0.131740877
-0.007727273,-0.012575758,0.001,0.135521607
-0.007424242,-0.012575758,0.001,0.138678281
-0.007121212,-0.012575758,0.001,0.141213249
-0.006818182,-0.012575758,0.001,0.143132948
-0.006515152,-0.012575758,0.001,0.144444615
-0.006212121,-0.012575758,0.001,0.145153944
-0.005909091,-0.012575758,0.001,0.145263452
-0.005606061,-0.012575758,0.001,0.14477138
-0.00530303,-0.012575758,0.001,0.143670955
-0.005,-0.012575758,0.001,0.1419499
-0.00469697,-0.012575758,0.001,0.139590135
-0.004393939,-0.012575758,0.001,0.13656763
-0.004090909,-0.012575758,0.001,0.132852431
-0.003787879,-0.012575758,0.001,0.128408903
-0.003484848,-0.012575758,0.001,0.123196315
-0.003181818,-0.012575758,0.001,0.117169908
-0.002878788,-0.012575758,0.001,0.110282721
-0.002575758,-0.012575758,0.001,0.102488477
-0.002272727,-0.012575758,0.001,0.093745946
-0.001969697,-0.012575758,0.001,0.084025199
-0.001666667,-0.012575758,0.001,0.073316018
-0.001363636,-0.012575758,0.001,0.061638325
-0.001060606,-0.012575758,0.001,0.049053605
-0.000757576,-0.012575758,0.001,0.03567504
-0.000454545,-0.012575758,0.001,0.021672771
-0.000151515,-0.012575758,0.001,0.007270296
0.000151515,-0.012575758,0.001,-0.007270296
0.000454545,-0.012575758,0.001,-0.021672771
0.000757576,-0.012575758,0.001,-0.03567504
0.001060606,-0.012575758,0.001,-0.049053605
0.001363636,-0.012575758,0.001,-0.061638325
0.001666667,-0.012575758,0.001,-0.073316018
0.001969697,-0.012575758,0.001,-0.084025199
0.002272727,-0.012575758,0.001,-0.093745946
0.002575758,-0.012575758,0.001,-0.102488477
0.002878788,-0.012575758,0.001,-0.110282721
0.003181818,-0.012575758,0.001,-0.117169908
0.003484848,-0.012575758,0.001,-0.123196315
0.003787879,-0.012575758,0.001,-0.128408903
0.004090909,-0.012575758,0.001,-0.132852431
0.004393939,-0.012575758,0.001,-0.13656763
0.00469697,-0.012575758,0.001,-0.139590135
0.005,-0.012575758,0.001,-0.1419499
0.00530303,-0.012575758,0.001,-0.143670955
0.005606061,-0.012575758,0.001,-0.14477138
0.005909091,-0.012575758,0.001,-0.145263452
0.006212121,-0.012575758,0.001,-0.145153944
0.006515152,-0.012575758,0.001,-0.144444615
0.006818182,-0.012575758,0.001,-0.143132948
0.007121212,-0.012575758,0.001,-0.141213249
0.007424242,-0.012575758,0.001,-0.138678281
0.007727273,-0.012575758,0.001,-0.135521607
0.008030303,-0.012575758,0.001,-0.131740877
0.008333333,-0.012575758,0.001,-0.127342164
0.008636364,-0.012575758,0.001,-0.122345306
0.008939394,-0.012575758,0.001,-0.116789725
0.009242424,-0.012575758,0.001,-0.110739592
0.009545455,-0.012575758,0.001,-0.104286536
0.009848485,-0.012575758,0.001,-0.09754792
0.010151515,-0.012575758,0.001,-0.090659517
0.010454545,-0.012575758,0.001,-0.083763338
0.010757576,-0.012575758,0.001,-0.076993528
0.011060606,-0.012575758,0.001,-0.070464182
0.011363636,-0.012575758,0.001,-0.064261975
0.011666667,-0.012575758,0.001,-0.058444387
0.011969697,-0.012575758,0.001,-0.05304234
0.012272727,-0.012575758,0.001,-0.04806526
0.012575758,-0.012575758,0.001,-0.043506788
0.012878788,-0.012575758,0.001,-0.039349975
0.013181818,-0.012575758,0.001,-0.035571466
0.013484848,-0.012575758,0.001,-0.032144593
0.013787879,-0.012575758,0.001,-0.029041522
0.014090909,-0.012575758,0.001,-0.026234652
0.014393939,-0.012575758,0.001,-0.023697473
0.01469697,-0.012575758,0.001,-0.02140505
0.015,-0.012575758,0.001,-0.019334257
-0.015,-0.012272727,0.001,0.019491946
-0.01469697,-0.012272727,0.001,0.021651663
-0.014393939,-0.012272727,0.001,0.024053759
-0.014090909,-0.012272727,0.001,0.02672591
-0.013787879,-0.012272727,0.001,0.029698633
-0.013484848,-0.012272727,0.001,0.033005264
-0.013181818,-0.012272727,0.001,0.036681705
-0.012878788,-0.012272727,0.001,0.040765763
-0.012575758,-0.012272727,0.001,0.045295864
-0.012272727,-0.012272727,0.001,0.050308794
-0.011969697,-0.012272727,0.001,0.055836066
-0.011666667,-0.012272727,0.001,0.061898474
-0.011363636,-0.012272727,0.001,0.068498599
-0.011060606,-0.012272727,0.001,0.07561161
-0.010757576,-0.012272727,0.001,0.083175847
-0.010454545,-0.012272727,0.001,0.091086242
-0.010151515,-0.012272727,0.001,0.099194654
-0.009848485,-0.012272727,0.001,0.107320292
-0.009545455,-0.012272727,0.001,0.115269601
-0.009242424,-0.012272727,0.001,0.122860053
-0.008939394,-0.012272727,0.001,0.129940012
-0.008636364,-0.012272727,0.001,0.136399109
-0.008333333,-0.012272727,0.001,0.142168516
-0.008030303,-0.012272727,0.001,0.147214271
-0.007727273,-0.012272727,0.001,0.151527748
-0.007424242,-0.012272727,0.001,0.155116313
-0.007121212,-0.012272727,0.001,0.157995656
-0.006818182,-0.012272727,0.001,0.160184144
-0.006515152,-0.012272727,0.001,0.161698945
-0.006212121,-0.012272727,0.001,0.162553497
-0.005909091,-0.012272727,0.001,0.162755906
-0.005606061,-0.012272727,0.001,0.162307933
-0.00530303,-0.012272727,0.001,0.16120435
-0.005,-0.012272727,0.001,0.159432498
-0.00469697,-0.012272727,0.001,0.156971958
-0.004393939,-0.012272727,0.001,0.15379431
-0.004090909,-0.012272727,0.001,0.14986296
-0.003787879,-0.012272727,0.001,0.145133126
-0.003484848,-0.012272727,0.001,0.139552061
-0.003181818,-0.012272727,0.001,0.133059751
-0.002878788,-0.012272727,0.001,0.125590377
-0.002575758,-0.012272727,0.001,0.117075025
-0.002272727,-0.012272727,0.001,0.107446311
-0.001969697,-0.012272727,0.001,0.096645736
-0.001666667,-0.012272727,0.001,0.084634641
-0.001363636,-0.012272727,0.001,0.071409239
-0.001060606,-0.012272727,0.001,0.057019045
-0.000757576,-0.012272727,0.001,0.041585703
-0.000454545,-0.012272727,0.001,0.025316148
-0.000151515,-0.012272727,0.001,0.008501888
0.000151515,-0.012272727,0.001,-0.008501888
0.000454545,-0.012272727,0.001,-0.025316148
0.000757576,-0.012272727,0.001,-0.041585703
0.001060606,-0.012272727,0.001,-0.057019045
0.001363636,-0.012272727,0.001,-0.071409239
0.001666667,-0.012272727,0.001,-0.084634641
0.001969697,-0.012272727,0.001,-0.096645736
0.002272727,-0.012272727,0.001,-0.107446311
0.002575758,-0.012272727,0.001,-0.117075025
0.002878788,-0.012272727,0.001,-0.125590377
0.003181818,-0.012272727,0.001,-0.133059751
0.003484848,-0.012272727,0.001,-0.139552061
0.003787879,-0.012272727,0.001,-0.145133126
0.004090909,-0.012272727,0.001,-0.14986296
0.004393939,-0.012272727,0.001,-0.15379431
0.00469697,-0.012272727,0.001,-0.156971958
0.005,-0.012272727,0.001,-0.159432498
0.00530303,-0.012272727,0.001,-0.16120435
0.005606061,-0.012272727,0.001,-0.162307933
0.005909091,-0.012272727,0.001,-0.162755906
0.006212121,-0.012272727,0.001,-0.162553497
0.006515152,-0.012272727,0.001,-0.161698945
0.006818182,-0.012272727,0.001,-0.160184144
0.007121212,-0.012272727,0.001,-0.157995656
0.007424242,-0.012272727,0.001,-0.155116313
0.007727273,-0.012272727,0.001,-0.151527748
0.008030303,-0.012272727,0.001,-0.147214271
0.008333333,-0.012272727,0.001,-0.142168516
0.008636364,-0.012272727,0.001,-0.136399109
0.008939394,-0.012272727,0.001,-0.129940012
0.009242424,-0.012272727,0.001,-0.122860053
0.009545455,-0.012272727,0.001,-0.115269601
0.009848485,-0.012272727,0.001,-0.107320292
0.010151515,-0.012272727,0.001,-0.099194654
0.010454545,-0.012272727,0.001,-0.091086242
0.010757576,-0.012272727,0.001,-0.083175847
0.011060606,-0.012272727,0.001,-0.07561161
0.011363636,-0.012272727,0.001,-0.068498599
0.011666667,-0.012272727,0.001,-0.061898474
0.011969697,-0.012272727,0.001,-0.055836066
0.012272727,-0.012272727,0.001,-0.050308794
0.012575758,-0.012272727,0.001,-0.045295864
0.012878788,-0.012272727,0.001,-0.040765763
0.013181818,-0.012272727,0.001,-0.036681705
0.013484848,-0.012272727,0.001,-0.033005264
0.013787879,-0.012272727,0.001,-0.029698633
0.014090909,-0.012272727,0.001,-0.02672591
0.014393939,-0.012272727,0.001,-0.024053759
0.01469697,-0.012272727,0.001,-0.021651663
0.015,-0.012272727,0.001,-0.019491946
-0.015,-0.011969697,0.001,0.019543316
-0.01469697,-0.011969697,0.001,0.02178252
-0.014393939,-0.011969697,0.001,0.024284555
-0.014090909,-0.011969697,0.001,0.027081963
-0.013787879,-0.011969697,0.001,0.030211362
-0.013484848,-0.011969697,0.001,0.033713752
-0.013181818,-0.011969697,0.001,0.037634642
-0.012878788,-0.011969697,0.001,0.042023824
-0.012575758,-0.011969697,0.001,0.046934485
-0.012272727,-0.011969697,0.001,0.052421207
-0.011969697,-0.011969697,0.001,0.05853613
-0.011666667,-0.011969697,0.001,0.065322398
-0.011363636,-0.011969697,0.001,0.07280392
-0.011060606,-0.011969697,0.001,0.080971115
-0.010757576,-0.011969697,0.001,0.089764044
-0.010454545,-0.011969697,0.001,0.099057656
-0.010151515,-0.011969697,0.001,0.10865736
-0.009848485,-0.011969697,0.001,0.118313145
-0.009545455,-0.011969697,0.001,0.127753087
-0.009242424,-0.011969697,0.001,0.136725331
-0.008939394,-0.011969697,0.001,0.145031584
-0.008636364,-0.011969697,0.001,0.152541171
-0.008333333,-0.011969697,0.001,0.159186537
-0.008030303,-0.011969697,0.001,0.164948379
-0.007727273,-0.011969697,0.001,0.169838651
-0.007424242,-0.011969697,0.001,0.173886126
-0.007121212,-0.011969697,0.001,0.177125958
-0.006818182,-0.011969697,0.001,0.179592871
-0.006515152,-0.011969697,0.001,0.181317032
-0.006212121,-0.011969697,0.001,0.182321698
-0.005909091,-0.011969697,0.001,0.182621922
-0.005606061,-0.011969697,0.001,0.182223853
-0.00530303,-0.011969697,0.001,0.181124323
-0.005,-0.011969697,0.001,0.179310526
-0.00469697,-0.011969697,0.001,0.176759707
-0.004393939,-0.011969697,0.001,0.17343879
-0.004090909,-0.011969697,0.001,0.169303969
-0.003787879,-0.011969697,0.001,0.164300279
-0.003484848,-0.011969697,0.001,0.158361289
-0.003181818,-0.011969697,0.001,0.151409089
-0.002878788,-0.011969697,0.001,0.143354967
-0.002575758,-0.011969697,0.001,0.134101348
-0.002272727,-0.011969697,0.001,0.123545952
-0.001969697,-0.011969697,0.001,0.111589566
-0.001666667,-0.011969697,0.001,0.098149258
-0.001363636,-0.011969697,0.001,0.083178891
-0.001060606,-0.011969697,0.001,0.06669769
-0.000757576,-0.011969697,0.001,0.048823978
-0.000454545,-0.011969697,0.001,0.029804682
